id,answer,image_id,image,user_uid,quiz_id,created_at,updated_at
800,Ira,615,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWNDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2fddb51faf0637a7b87e2722a93a31ebecf0f132/mafalda_03_514_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:43 UTC,2021-07-14 21:51:43 UTC
807,Neutro,691,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBck1DIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--57b6e778edd9c624fb0322bab27e2fc932e2374a/mafalda_03_524_0_5.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:01 UTC,2021-07-14 21:52:01 UTC
810,Tristeza,694,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcllDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ad23ccf3e0e7668687110cf66ba9dc1a1cdf907/mafalda_03_524_0_8.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:07 UTC,2021-07-14 21:52:07 UTC
818,Neutro,781,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzBEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f60e5f9258ab27af186f6a5fa838361457893301/mafalda_03_536_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:34 UTC,2021-07-14 21:52:34 UTC
822,Neutro,874,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbW9EIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--86eca75c3dacbc6bfa9a36b24281aed4b74a3c7b/mafalda_03_549_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:54 UTC,2021-07-14 21:52:54 UTC
825,Sorpresa ,877,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTBEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a8c9be73322c7f49b97509159690b1c11d3e7ad0/mafalda_03_549_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:01 UTC,2021-07-14 21:53:01 UTC
830,Neutro,882,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbklEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--52d6572802131ac5de2335d2bebcfa79badfb9fb/mafalda_03_550_1_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:12 UTC,2021-07-14 21:53:12 UTC
831,Ira,983,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGNEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--29fad0b8ec458f8f810ee28575b43fc8ea32db72/mafalda_03_563_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:19 UTC,2021-07-14 21:53:19 UTC
832,Neutro,984,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGdEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1421fdd1dc32b7d3c49412db75754ea4aeec476c/mafalda_03_563_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:22 UTC,2021-07-14 21:53:22 UTC
843,Felicidad,1104,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c2996af923200facb12727842ba8c81d20cae576/mafalda_03_582_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:03 UTC,2021-07-14 21:54:03 UTC
848,Ira,1109,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5a5db7dd8251264b8b63f1370f80daf30d340bf3/mafalda_03_583_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:19 UTC,2021-07-14 21:54:19 UTC
849,Neutro,1110,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFlFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cd86a5098ed4518c59340d2e82111f4873cca35f/mafalda_03_583_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:21 UTC,2021-07-14 21:54:21 UTC
853,Felicidad,1233,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0dffafd543b6d392280bbec62fa6fb8df5bcc922/mafalda_03_598_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:32 UTC,2021-07-14 21:54:32 UTC
854,Neutro,1234,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdElFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--211146f394132d8d516715ef24602443113aa09b/mafalda_03_598_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:35 UTC,2021-07-14 21:54:35 UTC
855,Sorpresa ,1235,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdE1FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--85ed87dd04a5908a1816403d4fd30a6f1f917f78/mafalda_03_598_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:38 UTC,2021-07-14 21:54:38 UTC
856,Sorpresa ,1236,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a4d2bef4a401ff40596d2cbe60cddd39612bc211/mafalda_03_598_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:40 UTC,2021-07-14 21:54:40 UTC
857,Neutro,1237,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--37e8d729d38b9a08a6f839b2eaeb86a25e530877/mafalda_03_598_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:42 UTC,2021-07-14 21:54:42 UTC
858,Felicidad,1238,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFlFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f2a755b6a2f7dbe44f9918ebcf9c8c62f561c0eb/mafalda_03_598_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:44 UTC,2021-07-14 21:54:44 UTC
859,Sorpresa ,1239,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGNFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b64746025e270c2293b545938d466adb7d0cb36a/mafalda_03_599_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:47 UTC,2021-07-14 21:54:47 UTC
860,Neutro,1240,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGdFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--881bd509ace54bf1516409b2834ba2ca9883e6d6/mafalda_03_599_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:49 UTC,2021-07-14 21:54:49 UTC
862,Sorpresa ,1372,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHdGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--76396f3aa4cf8ecdb424bd3bd26807af2e20fe85/mafalda_03_614_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:57 UTC,2021-07-14 21:54:57 UTC
863,Neutro,1373,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDBGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2a120e8bd05cfed80e5fe07562bf3eca847f9c9c/mafalda_03_614_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:59 UTC,2021-07-14 21:54:59 UTC
865,Neutro,1375,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDhGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9f6bf5226175b13c24abb187e26260bda026467b/mafalda_03_614_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:02 UTC,2021-07-14 21:55:02 UTC
866,Sorpresa ,1376,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUFGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9ec5f63b09506ba5d7600ac2a4a32e10e2e0d745/mafalda_03_614_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:06 UTC,2021-07-14 21:55:06 UTC
867,Neutro,1377,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbUVGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f18b0a8ebf63f096ae88c118ce33218c67f6f07/mafalda_03_614_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:10 UTC,2021-07-14 21:55:10 UTC
798,Sorpresa ,613,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVVDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f862571721088f212d421ce6b6a85a08590ed06b/mafalda_03_514_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:29 UTC,2021-07-14 21:51:29 UTC
799,Neutro,614,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVlDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--379ad08a234d56e8350cb3abe2d456620d1fbfc7/mafalda_03_514_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:36 UTC,2021-07-14 21:51:36 UTC
801,Neutro,685,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTBDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9dd275f6815bb6dd9e2a4eb744b824ee5dd391b8/mafalda_03_523_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:49 UTC,2021-07-14 21:51:49 UTC
802,Neutro,686,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcTRDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--81c245442ec152f62b9d7b5c5a70a419de3a71ce/mafalda_03_524_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:52 UTC,2021-07-14 21:51:52 UTC
803,Tristeza,687,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcThDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7251fc6053047cbee8b38e6be74edc4d733e7f3c/mafalda_03_524_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:54 UTC,2021-07-14 21:51:54 UTC
804,Tristeza,688,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckFDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c01f07df15b0b2bb64d99b8393a2accc9906af7d/mafalda_03_524_0_2.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:55 UTC,2021-07-14 21:51:55 UTC
805,Tristeza,689,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBckVDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9b221c9044ff3ac4f4735d2a6ed15698e6da6ac6/mafalda_03_524_0_3.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:51:57 UTC,2021-07-14 21:51:57 UTC
806,Neutro,690,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcklDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--98e5320c7b834e9077a21efb41e287e06cffe00c/mafalda_03_524_0_4.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:00 UTC,2021-07-14 21:52:00 UTC
808,Tristeza,692,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclFDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0bbb33979e1f54507a7dba87e785316281adbf0f/mafalda_03_524_0_6.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:03 UTC,2021-07-14 21:52:03 UTC
809,Tristeza,693,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclVDIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--70dd5877b745b6107caf9122d1d964e6872cd75d/mafalda_03_524_0_7.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:05 UTC,2021-07-14 21:52:05 UTC
811,Sorpresa ,774,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1lEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c114020fecc11137ff5fdef90f314dfc4e375e6e/mafalda_03_535_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:14 UTC,2021-07-14 21:52:14 UTC
812,Sorpresa ,775,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2NEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--797f56ae45ebd09518d51ff37f5d1882692a35f3/mafalda_03_535_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:18 UTC,2021-07-14 21:52:18 UTC
813,Neutro,776,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2dEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f29c3b5cb596ccea501758edde1ab0e70695727f/mafalda_03_535_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:20 UTC,2021-07-14 21:52:20 UTC
814,Sorpresa ,777,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ2tEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b363d83df8432f79d395ea2116fa6044fe0b7edb/mafalda_03_535_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:22 UTC,2021-07-14 21:52:22 UTC
815,Neutro,778,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ29EIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1269499284c51b7a6f41e4baef4edaaafe10d2e7/mafalda_03_535_3_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:25 UTC,2021-07-14 21:52:25 UTC
816,Sorpresa ,779,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3NEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f7c230b39d8e861704df91f0f2cebe213266bd35/mafalda_03_536_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:29 UTC,2021-07-14 21:52:29 UTC
817,Neutro,780,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ3dEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ca8b4624bed41da2f14a9e089b97b6d17055f1b2/mafalda_03_536_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:31 UTC,2021-07-14 21:52:31 UTC
819,Felicidad,782,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzREIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9808d2dd934aeb78c26a2140551d8810f4d5adde/mafalda_03_536_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:38 UTC,2021-07-14 21:52:38 UTC
820,Neutro,783,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f4e658243e9b42f44124ef9c8dc29e02368418eb/mafalda_03_536_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:40 UTC,2021-07-14 21:52:40 UTC
821,Sorpresa ,873,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWtEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--55af4074010d3812cbc46378595ac4c2039728f3/mafalda_03_549_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:52 UTC,2021-07-14 21:52:52 UTC
823,Sorpresa ,875,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbXNEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--400424224c3794b6fbd20ba0410869c1b612f1d4/mafalda_03_549_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:56 UTC,2021-07-14 21:52:56 UTC
824,Neutro,876,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbXdEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--014f61347a293c059bf05a17597663f5f6fbb906/mafalda_03_549_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:52:58 UTC,2021-07-14 21:52:58 UTC
826,Neutro,878,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTREIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8d48ceebfca1940ebda22834f2677036d7efbacd/mafalda_03_550_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:03 UTC,2021-07-14 21:53:03 UTC
827,Sorpresa ,879,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbThEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c60bd807e4716ec5be3f8cfe0ddcf75591f78457/mafalda_03_550_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:07 UTC,2021-07-14 21:53:07 UTC
828,Neutro,880,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkFEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--567c883f3469695e782956def6c241122f3adcf4/mafalda_03_550_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:09 UTC,2021-07-14 21:53:09 UTC
829,Neutro,881,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkVEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9e17000b703575e9be674eee9edd88f7877b1db7/mafalda_03_550_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:10 UTC,2021-07-14 21:53:10 UTC
833,Neutro,985,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGtEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2382ccc12d236c7ae9926a5dfb56f2348fab615c/mafalda_03_563_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:26 UTC,2021-07-14 21:53:26 UTC
834,Ira,986,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdG9EIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0ead3f3d2478967abf95a90147f311f53aa28abf/mafalda_03_564_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:30 UTC,2021-07-14 21:53:30 UTC
835,Temor,987,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHNEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--48a041f9ddb0e79227b33f65c682342b770fe15d/mafalda_03_564_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:33 UTC,2021-07-14 21:53:33 UTC
840,Sorpresa ,992,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUFEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84b9d0263da350de1641ee62b909b2fe54a42418/mafalda_03_564_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:47 UTC,2021-07-14 21:53:47 UTC
842,Felicidad,1103,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazhFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dfb7977d5b053d2ee2ec704c79bc5331e113c825/mafalda_03_582_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:01 UTC,2021-07-14 21:54:01 UTC
844,Tristeza,1105,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEVFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2c97f32198d02e6d4c8503ae444386dd596d5649/mafalda_03_582_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:08 UTC,2021-07-14 21:54:08 UTC
845,Neutro,1106,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbElFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--13a087a46969528d61a8c0b4a405723e1116ecbc/mafalda_03_582_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:11 UTC,2021-07-14 21:54:11 UTC
836,Sorpresa ,988,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHdEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0527163bc1989b4f297d36a3ede5bc5f8553bfdf/mafalda_03_564_1_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:38 UTC,2021-07-14 21:53:38 UTC
839,Sorpresa ,991,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDhEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--31a9fb661b3372245be90b3b9cf438300485b0ad/mafalda_03_564_2_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:45 UTC,2021-07-14 21:53:45 UTC
837,Felicidad,989,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDBEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3806c61f9bf56ac360653afae0026c60a9d5a8e6/mafalda_03_564_1_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:41 UTC,2021-07-14 21:53:41 UTC
838,Felicidad,990,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDREIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2af2e5d403230a9e489b134b1a1b78e369e56777/mafalda_03_564_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:42 UTC,2021-07-14 21:53:42 UTC
841,Sorpresa ,1102,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazRFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--61cfb65afadee716b4782b0b9921646e9faae402/mafalda_03_581_5_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:53:57 UTC,2021-07-14 21:53:57 UTC
846,Tristeza,1107,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbE1FIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95a21eddc6bc8bf2d9649256c08839262b0c3000/mafalda_03_582_3_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:14 UTC,2021-07-14 21:54:14 UTC
847,Felicidad,1108,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbFFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--407aed4f6186166a346fac65cf6b4b1efa53ba90/mafalda_03_583_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:16 UTC,2021-07-14 21:54:16 UTC
852,Felicidad,1232,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdEFFIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6314ab01af18ecc594cd0aa9e877caf340c44287/mafalda_03_598_0_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:31 UTC,2021-07-14 21:54:31 UTC
861,Sorpresa ,1371,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHNGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--914ce0c9a101ee94698c5bbab9337d420b979268/mafalda_03_614_0_1.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:54:52 UTC,2021-07-14 21:54:52 UTC
864,Sorpresa ,1374,/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbDRGIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9956f703054ee0656a0464277c564f07bc696701/mafalda_03_614_2_0.jpg,D7EZxLa4MUWtpCgIVFeMglenura2,11,2021-07-14 21:55:01 UTC,2021-07-14 21:55:01 UTC
